x,y,R,G,B,Y,Cb,Cr,isAdaptiveSkin,isUsable,isEye,isBrow,isMouth,isHairline,isEar,isBeard,isSpecular,lightClass
119,57,0.419607843137255,0.376470588235294,0.368627450980392,101,125,133,0,0,0,0,0,0,0,0,0,medium
119,58,0.447058823529412,0.392156862745098,0.380392156862745,105,125,134,0,0,0,0,0,0,0,0,0,medium
119,59,0.462745098039216,0.403921568627451,0.392156862745098,108,124,135,1,1,0,0,0,0,0,0,0,medium
119,60,0.482352941176471,0.423529411764706,0.411764705882353,112,124,135,1,1,0,0,0,0,0,0,0,medium
119,61,0.494117647058824,0.435294117647059,0.423529411764706,115,124,135,1,1,0,0,0,0,0,0,0,medium
119,62,0.498039215686275,0.435294117647059,0.435294117647059,115,126,135,0,0,0,0,0,0,0,0,0,medium
119,63,0.505882352941176,0.443137254901961,0.443137254901961,117,126,135,0,0,0,0,0,0,0,0,0,bright
119,64,0.513725490196078,0.450980392156863,0.450980392156863,119,126,135,0,0,0,0,0,0,0,0,0,bright
119,65,0.517647058823529,0.454901960784314,0.454901960784314,120,126,135,0,0,0,0,0,0,0,0,0,bright
119,66,0.537254901960784,0.474509803921569,0.474509803921569,124,126,135,0,0,0,0,0,0,0,0,0,bright
119,67,0.537254901960784,0.474509803921569,0.474509803921569,124,126,135,0,0,0,0,0,0,0,0,0,bright
119,68,0.564705882352941,0.494117647058824,0.494117647058824,129,125,136,0,0,0,0,0,0,0,0,0,bright
119,69,0.584313725490196,0.513725490196078,0.513725490196078,133,125,136,0,0,0,0,0,0,0,0,0,bright
119,70,0.580392156862745,0.509803921568627,0.501960784313725,132,124,136,1,1,0,0,0,0,0,0,0,bright
119,71,0.592156862745098,0.52156862745098,0.513725490196078,135,124,136,1,1,0,0,0,0,0,0,0,bright
119,72,0.607843137254902,0.537254901960784,0.529411764705882,138,124,136,1,1,0,0,0,0,0,0,0,bright
119,73,0.607843137254902,0.537254901960784,0.529411764705882,138,124,136,1,1,0,0,0,0,0,0,0,bright
119,74,0.592156862745098,0.533333333333333,0.52156862745098,136,124,135,1,1,0,0,0,0,0,0,0,bright
119,75,0.611764705882353,0.552941176470588,0.541176470588235,141,124,135,1,1,0,0,0,0,0,0,0,bright
119,76,0.615686274509804,0.556862745098039,0.545098039215686,142,124,135,1,1,0,0,0,0,0,0,0,bright
119,77,0.6,0.541176470588235,0.529411764705882,138,124,135,1,1,0,0,0,0,0,0,0,bright
119,78,0.603921568627451,0.545098039215686,0.533333333333333,139,124,135,1,1,0,0,0,0,0,0,0,bright
119,79,0.635294117647059,0.576470588235294,0.564705882352941,146,124,135,1,1,0,0,0,0,0,0,0,bright
119,80,0.670588235294118,0.611764705882353,0.6,154,124,135,1,1,0,0,0,0,0,0,0,bright
119,81,0.686274509803922,0.627450980392157,0.615686274509804,157,124,135,1,1,0,0,0,0,0,0,0,bright
119,82,0.67843137254902,0.619607843137255,0.607843137254902,155,124,135,1,1,0,0,0,0,0,0,0,bright
119,83,0.670588235294118,0.611764705882353,0.6,154,124,135,0,0,0,0,0,0,0,0,0,bright
119,84,0.674509803921569,0.611764705882353,0.611764705882353,154,126,135,0,0,0,0,0,0,0,0,0,bright
119,85,0.682352941176471,0.619607843137255,0.619607843137255,156,126,135,0,0,0,0,0,0,0,0,0,bright
119,86,0.686274509803922,0.623529411764706,0.623529411764706,157,126,135,0,0,0,0,0,0,0,0,0,bright
119,87,0.67843137254902,0.615686274509804,0.615686274509804,155,126,135,0,0,0,0,0,0,0,0,0,bright
119,88,0.67843137254902,0.615686274509804,0.615686274509804,155,126,135,0,0,0,0,0,0,0,0,0,bright
119,89,0.686274509803922,0.623529411764706,0.623529411764706,157,126,135,0,0,0,0,0,0,0,0,0,bright
119,90,0.694117647058824,0.631372549019608,0.631372549019608,158,126,135,0,0,0,0,0,0,0,0,0,bright
119,91,0.701960784313725,0.63921568627451,0.63921568627451,160,126,135,0,0,0,0,0,0,0,0,0,bright
119,92,0.705882352941177,0.643137254901961,0.643137254901961,161,126,135,0,0,0,0,0,0,0,0,0,bright
119,93,0.701960784313725,0.63921568627451,0.63921568627451,160,126,135,0,0,0,0,0,0,0,0,0,bright
119,94,0.705882352941177,0.643137254901961,0.643137254901961,161,126,135,0,0,0,0,0,0,0,0,0,bright
119,95,0.713725490196078,0.650980392156863,0.650980392156863,163,126,135,0,0,0,0,0,0,0,0,0,bright
119,96,0.709803921568627,0.647058823529412,0.647058823529412,162,126,135,0,0,0,0,0,0,0,0,0,bright
119,97,0.698039215686274,0.635294117647059,0.635294117647059,159,126,135,0,0,0,0,0,0,0,0,0,bright
119,98,0.67843137254902,0.615686274509804,0.615686274509804,155,126,135,0,0,0,0,0,0,0,0,0,bright
119,99,0.694117647058824,0.631372549019608,0.631372549019608,158,126,135,0,0,0,0,0,0,0,0,0,bright
119,100,0.72156862745098,0.658823529411765,0.658823529411765,164,126,135,0,0,0,0,0,0,0,0,0,bright
119,101,0.741176470588235,0.67843137254902,0.67843137254902,169,126,135,0,0,0,0,0,0,0,0,0,bright
119,102,0.737254901960784,0.674509803921569,0.674509803921569,168,126,135,0,0,0,0,0,0,0,0,0,bright
119,103,0.725490196078431,0.662745098039216,0.662745098039216,165,126,135,0,0,0,0,0,0,0,0,0,bright
119,104,0.72156862745098,0.658823529411765,0.658823529411765,164,126,135,0,0,0,0,0,0,0,0,0,bright
119,105,0.725490196078431,0.662745098039216,0.662745098039216,165,126,135,0,0,0,0,0,0,0,0,0,bright
119,106,0.737254901960784,0.682352941176471,0.67843137254902,169,125,134,0,0,0,0,0,0,0,0,0,bright
119,107,0.745098039215686,0.690196078431373,0.686274509803922,171,125,134,0,0,0,0,0,0,0,0,0,bright
119,108,0.756862745098039,0.701960784313725,0.698039215686274,173,125,134,0,0,0,0,0,0,0,0,0,bright
119,109,0.76078431372549,0.705882352941177,0.701960784313725,174,125,134,0,0,0,0,0,0,0,0,0,bright
119,110,0.76078431372549,0.705882352941177,0.705882352941177,174,126,134,0,0,0,0,0,0,0,0,0,bright
119,111,0.76078431372549,0.705882352941177,0.705882352941177,174,126,134,0,0,0,0,0,0,0,0,0,bright
119,112,0.764705882352941,0.709803921568627,0.709803921568627,175,126,134,0,0,0,0,0,0,0,0,0,bright
119,113,0.768627450980392,0.713725490196078,0.713725490196078,176,126,134,0,0,0,0,0,0,0,0,0,bright
119,114,0.76078431372549,0.705882352941177,0.705882352941177,174,126,134,0,0,0,0,0,0,0,0,0,bright
119,115,0.756862745098039,0.701960784313725,0.701960784313725,173,126,134,0,0,0,0,0,0,0,0,0,bright
119,116,0.756862745098039,0.701960784313725,0.701960784313725,173,126,134,0,0,0,0,0,0,0,0,0,bright
119,117,0.776470588235294,0.72156862745098,0.72156862745098,178,126,134,0,0,0,0,0,0,0,0,0,bright
119,118,0.796078431372549,0.741176470588235,0.737254901960784,182,125,134,0,0,0,0,0,0,0,0,0,bright
119,119,0.803921568627451,0.749019607843137,0.745098039215686,184,125,134,0,0,0,0,0,0,0,0,0,bright
119,120,0.792156862745098,0.737254901960784,0.733333333333333,181,125,134,0,0,0,0,0,0,0,0,0,bright
119,121,0.776470588235294,0.72156862745098,0.717647058823529,178,125,134,0,0,0,0,0,0,0,0,0,bright
120,44,0.23921568627451,0.2,0.192156862745098,62,126,133,0,0,0,0,0,1,0,0,0,dark
120,45,0.266666666666667,0.227450980392157,0.219607843137255,68,126,133,0,0,0,0,0,1,0,0,0,dark
120,46,0.290196078431373,0.247058823529412,0.23921568627451,73,125,133,0,0,0,0,0,1,0,0,0,dark
120,47,0.294117647058824,0.250980392156863,0.243137254901961,74,125,133,0,0,0,0,0,1,0,0,0,dark
120,48,0.309803921568627,0.254901960784314,0.250980392156863,75,125,134,0,0,0,0,0,1,0,0,0,dark
120,49,0.32156862745098,0.266666666666667,0.262745098039216,78,125,134,0,0,0,0,0,1,0,0,0,dark
120,50,0.352941176470588,0.298039215686275,0.294117647058824,85,125,134,0,0,0,0,0,0,0,0,0,dark
120,51,0.368627450980392,0.313725490196078,0.309803921568627,88,125,134,0,0,0,0,0,0,0,0,0,dark
120,52,0.396078431372549,0.341176470588235,0.337254901960784,94,125,134,0,0,0,0,0,0,0,0,0,medium
120,53,0.419607843137255,0.364705882352941,0.36078431372549,99,125,134,0,0,0,0,0,0,0,0,0,medium
120,54,0.431372549019608,0.376470588235294,0.372549019607843,102,125,134,0,0,0,0,0,0,0,0,0,medium
120,55,0.435294117647059,0.380392156862745,0.376470588235294,103,125,134,0,0,0,0,0,0,0,0,0,medium
120,56,0.427450980392157,0.384313725490196,0.376470588235294,103,125,133,0,0,0,0,0,0,0,0,0,medium
120,57,0.427450980392157,0.384313725490196,0.376470588235294,103,125,133,0,0,0,0,0,0,0,0,0,medium
120,58,0.43921568627451,0.384313725490196,0.372549019607843,103,125,134,0,0,0,0,0,0,0,0,0,medium
120,59,0.462745098039216,0.403921568627451,0.392156862745098,108,124,135,1,1,0,0,0,0,0,0,0,medium
120,60,0.482352941176471,0.423529411764706,0.411764705882353,112,124,135,1,1,0,0,0,0,0,0,0,medium
