x,y,R,G,B,Y,Cb,Cr,isAdaptiveSkin,isUsable,isEye,isBrow,isMouth,isHairline,isEar,isBeard,isSpecular,lightClass
53,301,0.819607843137255,0.776470588235294,0.807843137254902,190,130,132,0,0,0,0,0,0,0,0,0,bright
53,302,0.819607843137255,0.776470588235294,0.807843137254902,190,130,132,0,0,0,0,0,0,0,0,0,bright
53,303,0.819607843137255,0.776470588235294,0.807843137254902,190,130,132,0,0,0,0,0,0,0,0,0,bright
53,304,0.831372549019608,0.788235294117647,0.819607843137255,192,130,132,0,0,0,0,0,0,0,0,0,bright
53,305,0.847058823529412,0.803921568627451,0.835294117647059,196,130,132,0,0,0,0,0,0,0,0,0,bright
53,306,0.850980392156863,0.807843137254902,0.83921568627451,197,130,132,0,0,0,0,0,0,0,0,0,bright
53,307,0.854901960784314,0.811764705882353,0.835294117647059,197,129,132,0,0,0,0,0,0,0,0,0,bright
53,308,0.850980392156863,0.807843137254902,0.831372549019608,196,129,132,0,0,0,0,0,0,0,0,0,bright
53,309,0.847058823529412,0.803921568627451,0.827450980392157,195,129,132,0,0,0,0,0,0,0,0,0,bright
53,310,0.83921568627451,0.796078431372549,0.819607843137255,194,129,132,0,0,0,0,0,0,0,0,0,bright
53,311,0.831372549019608,0.788235294117647,0.811764705882353,192,129,132,0,0,0,0,0,0,0,0,0,bright
53,312,0.827450980392157,0.784313725490196,0.807843137254902,191,129,132,0,0,0,0,0,0,0,0,0,bright
53,313,0.835294117647059,0.792156862745098,0.815686274509804,193,129,132,0,0,0,0,0,0,0,0,0,bright
53,314,0.831372549019608,0.788235294117647,0.811764705882353,192,129,132,0,0,0,0,0,0,0,0,0,bright
53,315,0.831372549019608,0.788235294117647,0.811764705882353,192,129,132,0,0,0,0,0,0,0,0,0,bright
53,316,0.831372549019608,0.788235294117647,0.811764705882353,192,129,132,0,0,0,0,0,0,0,0,0,bright
53,317,0.819607843137255,0.776470588235294,0.8,189,129,132,0,0,0,0,0,0,0,0,0,bright
53,318,0.796078431372549,0.752941176470588,0.776470588235294,184,129,132,0,0,0,0,0,0,0,0,0,bright
53,319,0.784313725490196,0.741176470588235,0.764705882352941,182,129,132,0,0,0,0,0,0,0,0,0,bright
53,320,0.788235294117647,0.745098039215686,0.768627450980392,183,129,132,0,0,0,0,0,0,0,0,0,bright
53,321,0.8,0.756862745098039,0.780392156862745,185,129,132,0,0,0,0,0,0,0,0,0,bright
53,322,0.831372549019608,0.788235294117647,0.811764705882353,192,129,132,0,0,0,0,0,0,0,0,0,bright
53,323,0.83921568627451,0.796078431372549,0.811764705882353,194,128,133,0,0,0,0,0,0,0,0,0,bright
53,324,0.827450980392157,0.784313725490196,0.8,191,128,133,0,0,0,0,0,0,0,0,0,bright
53,325,0.835294117647059,0.788235294117647,0.803921568627451,192,128,133,0,0,0,0,0,0,0,0,0,bright
53,326,0.843137254901961,0.796078431372549,0.811764705882353,194,128,133,0,0,0,0,0,0,0,0,0,bright
53,327,0.823529411764706,0.776470588235294,0.792156862745098,190,128,133,0,0,0,0,0,0,0,0,0,bright
53,328,0.8,0.752941176470588,0.768627450980392,184,128,133,0,0,0,0,0,0,0,0,0,bright
53,329,0.815686274509804,0.764705882352941,0.792156862745098,187,129,133,0,0,0,0,0,0,0,0,0,bright
53,330,0.823529411764706,0.772549019607843,0.8,189,129,133,0,0,0,0,0,0,0,0,0,bright
53,331,0.823529411764706,0.772549019607843,0.8,189,129,133,0,0,0,0,0,0,0,0,0,bright
53,332,0.811764705882353,0.76078431372549,0.788235294117647,187,129,133,0,0,0,0,0,0,0,0,0,bright
53,333,0.8,0.752941176470588,0.768627450980392,184,128,133,0,0,0,0,0,0,0,0,0,bright
53,334,0.796078431372549,0.749019607843137,0.764705882352941,184,128,133,0,0,0,0,0,0,0,0,0,bright
53,335,0.784313725490196,0.737254901960784,0.752941176470588,181,128,133,0,0,0,0,0,0,0,0,0,bright
53,336,0.776470588235294,0.729411764705882,0.745098039215686,179,128,133,0,0,0,0,0,0,0,0,0,bright
53,337,0.788235294117647,0.741176470588235,0.756862745098039,182,128,133,0,0,0,0,0,0,0,0,0,bright
53,338,0.8,0.752941176470588,0.768627450980392,184,128,133,0,0,0,0,0,0,0,0,0,bright
53,339,0.835294117647059,0.788235294117647,0.803921568627451,192,128,133,0,0,0,0,0,0,0,0,0,bright
53,340,0.835294117647059,0.788235294117647,0.803921568627451,192,128,133,0,0,0,0,0,0,0,0,0,bright
53,341,0.831372549019608,0.784313725490196,0.8,191,128,133,0,0,0,0,0,0,0,0,0,bright
53,342,0.807843137254902,0.76078431372549,0.776470588235294,186,128,133,0,0,0,0,0,0,0,0,0,bright
53,343,0.772549019607843,0.725490196078431,0.741176470588235,178,128,133,0,0,0,0,0,0,0,0,0,bright
53,344,0.796078431372549,0.749019607843137,0.764705882352941,184,128,133,0,0,0,0,0,0,0,0,0,bright
53,345,0.823529411764706,0.764705882352941,0.784313725490196,188,128,134,0,0,0,0,0,0,0,0,0,bright
53,346,0.831372549019608,0.772549019607843,0.792156862745098,190,128,134,0,0,0,0,0,0,0,0,0,bright
53,347,0.819607843137255,0.772549019607843,0.788235294117647,189,128,133,0,0,0,0,0,0,0,0,0,bright
53,348,0.815686274509804,0.768627450980392,0.784313725490196,188,128,133,0,0,0,0,0,0,0,0,0,bright
53,349,0.819607843137255,0.768627450980392,0.796078431372549,188,129,133,0,0,0,0,0,0,0,0,0,bright
53,350,0.803921568627451,0.752941176470588,0.780392156862745,185,129,133,0,0,0,0,0,0,0,0,0,bright
53,351,0.792156862745098,0.749019607843137,0.772549019607843,183,129,132,0,0,0,0,0,0,0,0,0,bright
54,230,0.72156862745098,0.647058823529412,0.654901960784314,163,126,136,0,0,0,0,0,0,0,0,0,medium
54,231,0.737254901960784,0.662745098039216,0.670588235294118,166,126,136,0,0,0,0,0,0,0,0,0,medium
54,232,0.76078431372549,0.686274509803922,0.694117647058824,171,126,136,0,0,0,0,0,0,0,0,0,medium
54,233,0.756862745098039,0.694117647058824,0.698039215686274,172,126,135,0,0,0,0,0,0,0,0,0,medium
